"","sampleid","processing_date","barcode_id","roost_site","latitude_s","longitude_e","researchers_present","sampling_session","net_date","net_open_time","net_close_time","exit_count","capture_time","processing_time_start","processing_time_end","weather","bat_species","duplicated_sampleid","recap","bat_sex","bat_age_class","young_of_year","pupmom_pair","pup_or_mom","sampleid_pupmom_pair","fed_bananas_before","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","hair_y_n","wing_punch","bat_flies","meglastreblidae","fleas","mites","ticks","t_star","urine_vial","feces_vial","throat_vial","eppendorf_vol_ul","serum_aliquots_num","rbc_aliquots_num","buffy_coat_aliquots_num","rna_protect_vol_ul","slides_thin_num","slides_thick_num","filter_y_n","toothwear","temperature_f","notes","check_notes_y_n","performed_necropsy","spleen_rna_preserve","liver_rna_preserve","kidney_rna_preserve","brain_rna_preserve","spleen_plain","liver_plain","kidney_plain","brain_plain","liver_aluminum","kidney_aluminum","gonads_aluminum","brain_aluminum","intestines_aluminum","teeth_num","tooth_type","predicted_mass_g","mass_forearm_residual","recap_new"
"88","KEL244","2019-01-06","956000005669210","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",168,"10.66",112.6,53.7,24.2,NA,NA,"yes","1","1",NA,NA,NA,NA,NA,0,1,1,100,NA,NA,NA,100,2,"1","yes","mild",NA,"mammary very small. Recap. Tagged with a silver thumb band #1621 today. PIT tagged as KEL498 (2/25/2022)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.290745521813,-91.2907455218125,"yes"
"89","KEL245","2019-01-06","1607","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",120,"13.68",123,55.2,26.2,"10.5","10","yes","1","5",NA,NA,NA,NA,NA,1,1,1,400,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.102174329056,-172.102174329056,"yes"
"90","KEL248","2019-01-06","956000005680473","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",135,"13.04",131.5,62.1,26.6,"16.8","16.5","yes","1","4",NA,NA,NA,NA,NA,1,1,1,400,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.836293745344,-196.836293745344,"yes"
"91","KEL250","2019-01-06","1616","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",184,"15.92",134.5,70.3,24,"16.9","15.8","yes","1","8",NA,NA,"2",NA,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.434906613487,-162.434906613487,"yes"
"92","KEL252","2019-01-06","354","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",395,"24.2",136,62.1,35.1,"22.9","20.7","yes","1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,400,3,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.846336028161,41.153663971839,"yes"
"93","KEL254","2019-01-06","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",173,"20.5",129.9,55.7,29.6,"16.3","15.2",NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,0,NA,NA,"new",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.172793436414,-151.172793436414,"no"
"94","KEL255","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",320,"22.3",132.15,59.39,25.64,"10.4","8.59","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",318.198859566003,1.80114043399726,"no"
"95","KEL256","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",370,"20.7",136,59,26.3,"10.26","6.4","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",330.101242191744,39.8987578082557,"no"
"96","KEL257","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",335,"20.9",122.98,33.8,24.5,"10.39","8.75","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",3,"UL, LL, LR",290.24121049988,44.7587895001204,"no"
"97","KEL258","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",315,"21.1",131,63,31,"11","12","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",314.662186446341,0.337813553659316,"no"
"98","KEL260","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",390,"21.4",122.96,56.96,27.3,"12.8","15.9","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",291.92089730674,98.0791026932597,"no"
"99","KEL261","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",350,"21.4",130,63.5,33,"10","15","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",311.593843418186,38.4061565818143,"no"
"100","KEL262","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no","no",NA,NA,"unknown",330,"19.8",124.3,59.8,32.4,"12.9","14.6","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",298.022831844035,31.9771681559649,"no"
"101","KEL263","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",330,"21.1",131,63,32,"18","15","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",314.662186446341,15.3378135536593,"no"
"102","KEL264","2019-01-08","","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA, T, ",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",360,"21.8",126,52,30,"7","6","no","0",NA,NA,NA,NA,NA,NA,0,0,0,300,NA,NA,NA,300,0,"0","no",NA,NA,"Bat died pre-processing. Took blood samples and froze instantly. Later took measurements (including weight) post freezing and performed necropsy.",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UR, UL, LL, LR",299.386568984226,60.6134310157741,"no"
"103","KEL266B","2019-03-14","956000005812141","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",330,"21.5",129.1,63,26.5,"19.9","17.7","yes","1","1",NA,NA,"1",NA,NA,1,1,1,200,NA,NA,NA,100,2,"1","yes","mild","96.1 (17:35), 96.5 (17:14), 95.3 (17:54)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.373020694487,9.62697930551275,"yes"
"104","KEL267","2019-01-07","347","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",162,"14.91",124.4,62.5,20.5,"18.4","21.2","yes","1",NA,NA,NA,"1",NA,NA,1,1,1,150,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.480609260785,-136.480609260785,"yes"
"105","KEL267B","2019-03-14","722","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",320,"20",131.3,59.5,23.3,"8.1","8.4","yes","1",NA,NA,NA,"2",NA,NA,0,1,1,150,NA,NA,NA,100,2,"1","yes","moderate","100.7 (16:05), 99 (16:11), 97.7 (16:17)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.583965624724,4.41603437527618,"yes"
"106","KEL268","2019-01-07","956000010868919","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",182,"14.77",128.2,62.2,22.7,"10.3","12.2","yes","1","1",NA,NA,NA,NA,NA,1,1,1,200,NA,NA,NA,150,2,"0","yes","mild",NA,"running out of slides so minimizing smears",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.123778122208,-134.123778122208,"yes"
"107","KEL268B","2019-03-14","981","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",300,"21",127.5,61.8,28.4,"16.5","20.1","yes","1","1",NA,NA,"1",NA,NA,0,1,1,200,NA,NA,NA,150,2,"1","yes","mild","94.6 (7:49)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.837490243881,-12.8374902438812,"yes"
"108","KEL269","2019-01-07","332","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",245,"13.7",130.8,62.6,25.2,"18.5","19.8","yes","1","1",NA,NA,"1",NA,NA,0,1,1,400,NA,NA,NA,200,1,"0","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.473023940739,-83.4730239407388,"yes"
"109","KEL270B","2019-03-14","","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",260,"21.1",123.3,58.4,31.8,"small","small","yes","1","0",NA,NA,NA,NA,NA,0,1,1,500,NA,NA,NA,80,2,"1",NA,"mild",NA,"died  ",NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",1,"1",291.207318774227,-31.207318774227,"no"
"110","KEL273","2019-01-07","977","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",340,"13.14",126.8,57.8,24.6,"16.9","15.3","yes","1","4",NA,NA,NA,NA,NA,1,1,1,400,NA,NA,NA,200,1,"0","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.567555067256,30.4324449327444,"yes"
"111","KEL273B","2019-03-14","956000010875447","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",350,"21",128.8,62.3,26.1,"18.5","14","yes","1",NA,NA,NA,"5",NA,NA,0,1,1,NA,NA,NA,NA,NA,2,"1","yes","mild","95.9 (9:21), 95.1 (9:30), 95.9 (9:38)","Originally thumb band number 395. PIT tagged as KEL538 (5/7/2022)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.953605517001,31.0463944829986,"yes"
"112","KEL275","2019-01-07","956000005812598","Angavokely_Edup",-18.9327,47.7578,"CB, SG, MA",56,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",165,"14.69",128.7,66.5,27.4,"15","16.6","yes","1","7",NA,NA,"4",NA,NA,2,1,1,300,NA,NA,NA,200,1,"0","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.481133931519,-153.481133931519,"yes"
"113","KEL275B","2019-03-14","388","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",210,"20.8",132.1,65,30.4,"7.9","4.6","yes","1","1",NA,NA,NA,NA,NA,1,1,1,150,NA,NA,NA,200,2,"1","yes","mild","103.3 (3:19), 100.6 (3:23), 101.4 (3:29) , 98.5(3:37),98 (3:42), 97.3(16:52)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.044912152634,-108.044912152634,"no"
"114","KEL276B","2019-03-14","389","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",300,"21.7",127,61.6,28.4,"7.8","7.3","yes","1","1",NA,"1","13",NA,NA,0,1,1,200,NA,NA,NA,100,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.428398530427,-2.42839853042739,"no"
"115","KEL277B","2019-03-14","390","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",305,"20.9",123.5,60,25.3,"15.5","14.3","yes","1",NA,NA,"13","2",NA,NA,0,1,1,200,NA,NA,NA,100,2,"1","yes","mild","99.6 (4:53), 99.3 (4:57), 99.1 (5:01)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.372656747663,10.627343252337,"yes"
"116","KEL278B","2019-03-14","399","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",320,"19",128,63,27,"9.1","8.1","yes","1",NA,NA,NA,"8",NA,NA,1,1,1,500,NA,NA,NA,200,2,"1","yes","mild","97.5 (4:47), 98 (6:12), 98.5 (6:15), 97.6 (6:24), 97 (6:30)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.476912504704,14.5230874952958,"no"
"117","KEL279B","2019-03-14","391","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",305,"19",127.3,61.4,29.4,"6.1","8.2","yes","1",NA,NA,NA,"2",NA,NA,0,1,1,300,NA,NA,NA,150,2,"1","yes","mild","96.1 (5:35), 96.8 (na), 96.5(5:14), 95.3 (5:54)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.342252583226,1.6577474167745,"no"
"118","KEL280","2019-02-05","956000009384448","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no",NA,NA,NA,"unknown",350,"20.6",128.13,51.74,20.57,"17.49","18.87","yes","1","3",NA,"3","1",NA,NA,0,1,1,250,NA,NA,NA,100,2,"1","yes","moderate","101.3 (21:21)","Difficulty taking blood, Band number 338 silver",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.794413696325,34.2055863036747,"yes"
"119","KEL281B","2019-03-14","1002","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",290,"21.5",126.8,62.1,27.7,"5.5","4.2","yes","1","1",NA,NA,"1",NA,NA,1,1,1,100,NA,NA,NA,200,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.819496651372,-11.8194966513717,"yes"
"120","KEL282","2019-02-05","964_1609","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",335,"25.2",130.23,62.15,22.21,"12.83","11.63","yes","1","5",NA,NA,NA,NA,NA,0,1,1,200,NA,NA,NA,200,2,"1","yes","moderate","102.2 (17:43)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.746412151249,9.25358784875118,"yes"
"121","KEL283B","2019-03-14","956000005669865","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, HR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",295,"22.3",131.2,60.2,34.3,"small","small","yes","1",NA,NA,NA,"1",NA,NA,0,1,1,500,NA,NA,NA,150,2,"1","yes","mild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.276640593042,-20.276640593042,"yes"
"122","KEL284B","2019-03-15","398","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",260,"19.5",130.3,64.9,30.5,"7","1","yes","1",NA,NA,NA,"4",NA,NA,0,1,1,20,NA,NA,NA,NA,2,"1","yes","moderate","96.1 (11:28)",NA,NA,"yes","1","1","1","1","1","1","1","1","1",NA,"1","1","1",4,"UL,UR,LL,LR",312.513657838983,-52.513657838983,"no"
"123","KEL285","2019-02-05","956000005671203","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",210,"26",132.13,64.22,30.66,"15.26","14.96","yes","1","2",NA,NA,NA,NA,NA,1,1,1,300,NA,NA,NA,200,2,"1","yes","heavy","104.5 (21:26)","Banded today as # 897, PIT tagged on the next capture 2/2/20 as KEL442, Band removed on 9/30/22 as KEL648",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.877178939724,-124.877178939724,"yes"
"124","KEL286","2019-02-05","956000005684179","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","J","yes","no",NA,NA,"unknown",195,"19.8",117.12,53.02,25.71,"small","small","yes","1","2",NA,NA,"1",NA,NA,0,1,1,400,NA,NA,NA,200,2,"1","yes","new","98.4 (22:22)","ring number 867, pit tagged on 11/20/2022, replaced barcode_id, sample_id KEL685",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"125","KEL287B","2019-03-15","956000010868919","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",330,"23.6",128.2,61.2,30,"16.9","12.9","yes","1",NA,NA,NA,"1",NA,NA,0,1,1,100,NA,NA,NA,80,2,"1","yes","moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.123778122208,13.8762218777921,"yes"
"126","KEL288","2019-02-06","761","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",350,"18.8",129.55,63.29,29.22,"26.35","19.93","yes","1","3",NA,NA,NA,NA,NA,0,1,1,500,NA,NA,NA,200,2,"1","yes","moderate","96.7 (8:29) ",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.507768516029,27.4922314839715,"yes"
"127","KEL288B","2019-03-15","956000006095489","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",295,"21",128.3,53.8,29.5,"7.6","4.1","yes","1",NA,NA,NA,"1",NA,NA,0,1,1,300,NA,NA,NA,300,2,"1","yes","moderate","101.2 (15:53)","ring number 1030 banded as KEL206 (4/10/2018), pit tagged as KEL690 on 11/20/22, changed barcode_id to pit tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.392764510182,-11.3927645101817,"yes"
"128","KEL290","2019-02-06","1650","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","male","A","no",NA,NA,NA,"unknown",345,"23",126.95,61.05,32.5,"15.37","19.12","yes","1","1",NA,"1","2",NA,NA,1,1,1,300,NA,NA,NA,150,2,"1","yes","moderate","98.8 (10:57)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.266878420117,34.7331215798832,"no"
"129","KEL291","2019-02-06","1636","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","no","female","NL","no","no",NA,NA,"unknown",320,"24.7",128,61.85,31.15,"8.83","6.85","yes","1",NA,NA,NA,"2",NA,NA,1,1,1,300,NA,NA,NA,250,2,"1","yes","moderate","97.7 (11:25); 99.1 (11:37); 99.3 (11:41); 95 (11:46); 97.4 (11:54); 97.5 (12:02)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.476912504704,14.5230874952958,"no"
"130","KEL293","2019-02-06","1024","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",371,"24.5",127.83,61.67,25.21,"17.77","14.9","yes","1",NA,NA,NA,NA,NA,NA,1,1,1,200,NA,NA,NA,200,2,"1","yes","moderate","97.3 (7:37)",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.384703331569,56.6152966684308,"yes"
"131","KEL293B","2019-03-15","232","Angavokely_Edup",-18.9327,47.7578,"KR, AG, AA, FR, CR",63,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","female","NL","no","no",NA,NA,"unknown",300,"25",127.5,80.5,25.4,"8.7","7","yes","1",NA,NA,NA,NA,NA,NA,0,1,1,200,NA,NA,NA,200,2,"1","yes","moderate","96.8 (13:27)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.951822332595,-3.95182233259544,"yes"
"132","KEL294","2019-02-06","956000010848216","Angavokely_Edup",-18.9327,47.7578,"CB, AA, FR, AG, KR",60,NA,NA,NA,NA,NA,NA,NA,NA,"Eidolon dupreanum","","yes","male","A","no","no",NA,NA,"unknown",331,"26.4",131.14,62.95,25.52,"16.75","15.77","yes","1",NA,NA,NA,NA,NA,NA,1,1,1,400,NA,NA,NA,200,2,"1","yes","moderate","101.8 (9:13)","Band # 844. PIT tagged on 9/30/2022 as KEL649",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.104574969779,0.895425030221418,"yes"
